,entry-price,exit-price,pct_change,profit,entry-time,exit-time,time-transpired,Strategy,win
0,0.341821,0.522999,53.00376512853219,51.99175006801806,2023-11-05 00:00:00+00:00,2024-01-06 00:00:00+00:00,62 days,0,True
1,0.590732,0.903798,52.99628257822497,79.01184345164562,2024-11-10 00:00:00+00:00,2024-12-21 00:00:00+00:00,41 days,0,True
0,0.341821,0.522999,53.00376512853219,51.99175006801806,2023-11-05 00:00:00+00:00,2024-01-06 00:00:00+00:00,62 days,1,True
1,0.590732,0.903798,52.99628257822497,79.01184345164562,2024-11-10 00:00:00+00:00,2024-12-21 00:00:00+00:00,41 days,1,True
0,0.341821,0.522999,53.00376512853219,51.99175006801806,2023-11-05 00:00:00+00:00,2024-01-06 00:00:00+00:00,62 days,2,True
1,0.590732,0.903798,52.99628257822497,79.01184345164562,2024-11-10 00:00:00+00:00,2024-12-21 00:00:00+00:00,41 days,2,True
0,0.341821,0.522999,53.00376512853219,51.99175006801806,2023-11-05 00:00:00+00:00,2024-01-06 00:00:00+00:00,62 days,3,True
1,0.590732,0.903798,52.99628257822497,79.01184345164562,2024-11-10 00:00:00+00:00,2024-12-21 00:00:00+00:00,41 days,3,True
0,0.341821,0.522999,53.00376512853219,51.99175006801806,2023-11-05 00:00:00+00:00,2024-01-06 00:00:00+00:00,62 days,4,True
1,0.590732,0.903798,52.99628257822497,79.01184345164562,2024-11-10 00:00:00+00:00,2024-12-21 00:00:00+00:00,41 days,4,True
0,0.341821,0.522999,53.00376512853219,51.99175006801806,2023-11-05 00:00:00+00:00,2024-01-06 00:00:00+00:00,62 days,5,True
1,0.590732,0.903798,52.99628257822497,79.01184345164562,2024-11-10 00:00:00+00:00,2024-12-21 00:00:00+00:00,41 days,5,True
0,0.341821,0.522999,53.00376512853219,51.99175006801806,2023-11-05 00:00:00+00:00,2024-01-06 00:00:00+00:00,62 days,6,True
1,0.590732,0.903798,52.99628257822497,79.01184345164562,2024-11-10 00:00:00+00:00,2024-12-21 00:00:00+00:00,41 days,6,True
0,0.341821,0.522999,53.00376512853219,51.99175006801806,2023-11-05 00:00:00+00:00,2024-01-06 00:00:00+00:00,62 days,7,True
1,0.590732,0.903798,52.99628257822497,79.01184345164562,2024-11-10 00:00:00+00:00,2024-12-21 00:00:00+00:00,41 days,7,True
0,0.341821,0.522999,53.00376512853219,51.99175006801806,2023-11-05 00:00:00+00:00,2024-01-06 00:00:00+00:00,62 days,8,True
1,0.590732,0.903798,52.99628257822497,79.01184345164562,2024-11-10 00:00:00+00:00,2024-12-21 00:00:00+00:00,41 days,8,True
0,0.341821,0.522999,53.00376512853219,51.99175006801806,2023-11-05 00:00:00+00:00,2024-01-06 00:00:00+00:00,62 days,9,True
1,0.590732,0.903798,52.99628257822497,79.01184345164562,2024-11-10 00:00:00+00:00,2024-12-21 00:00:00+00:00,41 days,9,True
