Rule,profit,trades
"""lambda x: tuple_(ge_(get_(x, i, ""ADX""), 52), not_(l_(get_(x, i, ""RSI-based MA""), 70)), 1, 0.0)""",11.576962930553716,"{'entry-time': Timestamp('2025-06-22 15:00:00+0000', tz='UTC'), 'entry-price': 0.523095, 'exit-time': Timestamp('2025-06-22 16:00:00+0000', tz='UTC'), 'exit-price': 0.523095, 'time-transpired': Timedelta('0 days 01:00:00'), 'pct_change': 0.0, 'profit': -0.4}"
"""lambda x: tuple_(ge_(get_(x, i, ""ADX""), 52), not_(l_(get_(x, i, ""RSI-based MA""), 70)), 1, 0.0)""",11.576962930553716,"{'entry-time': Timestamp('2025-06-22 17:00:00+0000', tz='UTC'), 'entry-price': 0.532809, 'exit-time': Timestamp('2025-06-22 18:00:00+0000', tz='UTC'), 'exit-price': 0.532809, 'time-transpired': Timedelta('0 days 01:00:00'), 'pct_change': 0.0, 'profit': -0.3984}"
"""lambda x: tuple_(ge_(get_(x, i, ""ADX""), 52), not_(l_(get_(x, i, ""RSI-based MA""), 70)), 1, 0.0)""",11.576962930553716,"{'entry-time': Timestamp('2025-06-22 19:00:00+0000', tz='UTC'), 'entry-price': 0.524433, 'exit-time': Timestamp('2025-06-22 20:00:00+0000', tz='UTC'), 'exit-price': 0.524433, 'time-transpired': Timedelta('0 days 01:00:00'), 'pct_change': 0.0, 'profit': -0.3968064}"
"""lambda x: tuple_(ge_(get_(x, i, ""ADX""), 52), not_(l_(get_(x, i, ""RSI-based MA""), 70)), 1, 0.0)""",11.576962930553716,"{'entry-time': Timestamp('2025-06-22 21:00:00+0000', tz='UTC'), 'entry-price': 0.525, 'exit-time': Timestamp('2025-07-02 21:00:00+0000', tz='UTC'), 'exit-price': 0.595246, 'time-transpired': Timedelta('10 days 00:00:00'), 'pct_change': 0.13380190476190482, 'profit': 12.772169330553716}"
