,entry-price,exit-price,pct_change,profit,entry-time,exit-time,time-transpired,Strategy,win
0,0.156551,0.156551,0.0,-0.8,2018-04-02 00:00:00+00:00,2018-04-09 00:00:00+00:00,7 days,0,False
1,0.286085,0.286085,0.0,-0.7936000000000001,2018-04-16 00:00:00+00:00,2018-04-23 00:00:00+00:00,7 days,0,False
2,0.255647,0.255647,0.0,-0.7872512,2018-05-14 00:00:00+00:00,2018-05-21 00:00:00+00:00,7 days,0,False
3,0.228257,0.228257,0.0,-0.7809531904000001,2018-05-28 00:00:00+00:00,2018-06-04 00:00:00+00:00,7 days,0,False
4,0.161702,0.161702,0.0,-0.7747055648768001,2018-06-11 00:00:00+00:00,2018-06-18 00:00:00+00:00,7 days,0,False
5,0.145143,0.145143,0.0,-0.7685079203577857,2018-06-25 00:00:00+00:00,2018-07-02 00:00:00+00:00,7 days,0,False
6,0.143159,0.143159,0.0,-0.7623598569949234,2018-07-09 00:00:00+00:00,2018-07-16 00:00:00+00:00,7 days,0,False
7,0.163725,0.163725,0.0,-0.756260978138964,2018-07-23 00:00:00+00:00,2018-07-30 00:00:00+00:00,7 days,0,False
8,0.112865,0.112865,0.0,-0.7502108903138522,2018-08-06 00:00:00+00:00,2018-08-13 00:00:00+00:00,7 days,0,False
9,0.0929685,0.0929685,0.0,-0.7442092031913414,2018-08-20 00:00:00+00:00,2018-08-27 00:00:00+00:00,7 days,0,False
10,0.077138,0.077138,0.0,-0.7382555295658106,2018-09-03 00:00:00+00:00,2018-09-10 00:00:00+00:00,7 days,0,False
11,0.0903184,0.0903184,0.0,-0.7323494853292842,2018-09-17 00:00:00+00:00,2018-09-24 00:00:00+00:00,7 days,0,False
12,0.08462,0.08462,0.0,-0.72649068944665,2018-10-01 00:00:00+00:00,2018-10-08 00:00:00+00:00,7 days,0,False
13,0.07535,0.07535,0.0,-0.7206787639310768,2018-10-15 00:00:00+00:00,2018-10-22 00:00:00+00:00,7 days,0,False
14,0.060815,0.060815,0.0,-0.7149133338196282,2018-11-12 00:00:00+00:00,2018-11-19 00:00:00+00:00,7 days,0,False
15,0.0412,0.0412,0.0,-0.7091940271490712,2018-11-26 00:00:00+00:00,2018-12-03 00:00:00+00:00,7 days,0,False
16,0.028723,0.096167,234.808341747032,204.96111227434744,2018-12-10 00:00:00+00:00,2019-06-17 00:00:00+00:00,189 days,0,True
17,0.082022,0.082022,0.0,-2.3432093731266583,2019-06-24 00:00:00+00:00,2019-07-01 00:00:00+00:00,7 days,0,False
18,0.062183,0.062183,0.0,-2.3244636981416447,2019-07-08 00:00:00+00:00,2019-07-15 00:00:00+00:00,7 days,0,False
19,0.05935,0.05935,0.0,-2.3058679885565114,2019-07-22 00:00:00+00:00,2019-07-29 00:00:00+00:00,7 days,0,False
20,0.054842,0.054842,0.0,-2.2874210446480596,2019-08-05 00:00:00+00:00,2019-08-12 00:00:00+00:00,7 days,0,False
21,0.04942,0.04942,0.0,-2.2691216762908755,2019-08-19 00:00:00+00:00,2019-08-26 00:00:00+00:00,7 days,0,False
22,0.046643,0.046643,0.0,-2.2509687028805483,2019-09-02 00:00:00+00:00,2019-09-09 00:00:00+00:00,7 days,0,False
23,0.048976,0.048976,0.0,-2.2329609532575043,2019-09-16 00:00:00+00:00,2019-09-23 00:00:00+00:00,7 days,0,False
24,0.038879,0.038879,0.0,-2.215097265631444,2019-09-30 00:00:00+00:00,2019-10-07 00:00:00+00:00,7 days,0,False
25,0.039594,0.039594,0.0,-2.1973764875063924,2019-10-14 00:00:00+00:00,2019-10-21 00:00:00+00:00,7 days,0,False
