,entry-price,exit-price,pct_change,profit,entry-time,exit-time,time-transpired,Strategy,win
0,0.0211592,0.020736016,-2.0000000000000004,-2.7920000000000007,2017-09-25 00:00:00+00:00,2017-10-02 00:00:00+00:00,7 days,0,False
1,0.0302856,0.029679887999999998,-2.000000000000004,-2.714047360000004,2017-10-09 00:00:00+00:00,2017-10-16 00:00:00+00:00,7 days,0,False
2,0.0287651,0.028189798,-1.9999999999999993,-2.638271157708799,2017-10-23 00:00:00+00:00,2017-10-30 00:00:00+00:00,7 days,0,False
3,0.0238665,0.813374,3308.015419102089,3025.7108608766143,2017-11-06 00:00:00+00:00,2018-01-08 00:00:00+00:00,63 days,0,True
4,0.374264,0.36677872,-1.9999999999999956,-87.04245786266051,2018-02-05 00:00:00+00:00,2018-02-12 00:00:00+00:00,7 days,0,False
5,0.344618,0.33772564,-1.9999999999999962,-84.61223243913506,2018-02-19 00:00:00+00:00,2018-02-26 00:00:00+00:00,7 days,0,False
6,0.223719,0.21924462,-2.0,-82.24985890943452,2018-03-05 00:00:00+00:00,2018-03-12 00:00:00+00:00,7 days,0,False
7,0.184423,0.18073454,-2.0000000000000027,-79.95344284868318,2018-03-19 00:00:00+00:00,2018-03-26 00:00:00+00:00,7 days,0,False
8,0.145143,0.14224014,-2.000000000000005,-77.72114272434803,2018-06-25 00:00:00+00:00,2018-07-02 00:00:00+00:00,7 days,0,False
9,0.143159,0.14029582000000002,-1.999999999999995,-75.55116841948396,2018-07-09 00:00:00+00:00,2018-07-30 00:00:00+00:00,21 days,0,False
10,0.112865,0.11060769999999999,-2.0000000000000036,-73.4417797972122,2018-08-06 00:00:00+00:00,2018-08-13 00:00:00+00:00,7 days,0,False
11,0.0929685,0.09110913,-1.9999999999999991,-71.3912853052739,2018-08-20 00:00:00+00:00,2018-09-03 00:00:00+00:00,14 days,0,False
12,0.0699208,0.068522384,-1.9999999999999993,-69.39804061955067,2018-09-10 00:00:00+00:00,2018-09-17 00:00:00+00:00,7 days,0,False
13,0.08462,0.0829276,-1.9999999999999962,-67.46044732545275,2018-10-01 00:00:00+00:00,2018-10-08 00:00:00+00:00,7 days,0,False
14,0.07535,0.073843,-1.9999999999999927,-65.57695163612604,2018-10-15 00:00:00+00:00,2018-10-22 00:00:00+00:00,7 days,0,False
15,0.077407,0.07585886,-2.000000000000004,-63.74604314644566,2018-10-29 00:00:00+00:00,2018-11-05 00:00:00+00:00,7 days,0,False
16,0.060815,0.059598700000000004,-1.9999999999999942,-61.96625362179667,2018-11-12 00:00:00+00:00,2018-11-19 00:00:00+00:00,7 days,0,False
17,0.0412,0.040376,-1.9999999999999958,-60.23615582067615,2018-11-26 00:00:00+00:00,2018-12-03 00:00:00+00:00,7 days,0,False
18,0.028723,0.05935,106.62883403544198,2210.517751313102,2018-12-10 00:00:00+00:00,2019-07-22 00:00:00+00:00,224 days,0,True
19,0.038879,0.03810142,-2.0,-120.27201796682478,2019-09-30 00:00:00+00:00,2019-10-14 00:00:00+00:00,14 days,0,False
20,0.042219,0.04137462,-1.999999999999997,-116.9140232251909,2019-10-21 00:00:00+00:00,2019-10-28 00:00:00+00:00,7 days,0,False
21,0.043933,0.043054339999999997,-2.0000000000000075,-113.64978369674401,2019-11-04 00:00:00+00:00,2019-11-11 00:00:00+00:00,7 days,0,False
22,0.035114,0.03441172,-1.9999999999999987,-110.47668173593055,2019-11-18 00:00:00+00:00,2019-11-25 00:00:00+00:00,7 days,0,False
23,0.038677,0.03790346,-2.000000000000008,-107.39217278186374,2019-12-02 00:00:00+00:00,2019-12-09 00:00:00+00:00,7 days,0,False
24,0.034462,0.03377276,-2.000000000000002,-104.39378331779386,2019-12-16 00:00:00+00:00,2019-12-23 00:00:00+00:00,7 days,0,False
25,0.034487,0.04453,29.12111810247341,1025.1364925784312,2019-12-30 00:00:00+00:00,2020-01-20 00:00:00+00:00,21 days,0,True
26,0.027165,1.839595,6671.930793300201,309616.1012603194,2020-03-16 00:00:00+00:00,2021-11-15 00:00:00+00:00,609 days,0,True
27,1.347947,1.32098806,-2.000000000000007,-8774.582466948492,2021-12-06 00:00:00+00:00,2021-12-13 00:00:00+00:00,7 days,0,False
28,1.14332,1.1204535999999998,-2.0000000000000058,-8529.596124471285,2022-01-31 00:00:00+00:00,2022-02-07 00:00:00+00:00,7 days,0,False
29,0.931022,0.9124015600000001,-1.9999999999999958,-8291.449800676017,2022-02-14 00:00:00+00:00,2022-02-21 00:00:00+00:00,7 days,0,False
30,0.823053,0.80659194,-2.000000000000003,-8059.952522241163,2022-02-28 00:00:00+00:00,2022-03-07 00:00:00+00:00,7 days,0,False
31,0.877294,0.85974812,-2.0000000000000013,-7834.918647820185,2022-03-14 00:00:00+00:00,2022-04-25 00:00:00+00:00,42 days,0,False
32,0.741324,0.72649752,-1.9999999999999967,-7616.167719173031,2022-05-02 00:00:00+00:00,2022-05-09 00:00:00+00:00,7 days,0,False
33,0.541126,0.53030348,-1.99999999999999,-7403.524316453704,2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,7 days,0,False
34,0.566993,0.55565314,-1.9999999999999967,-7196.817917538335,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,7 days,0,False
35,0.484406,0.47471788,-2.0000000000000044,-6995.8827612806845,2022-06-13 00:00:00+00:00,2022-06-20 00:00:00+00:00,7 days,0,False
36,0.455416,0.44630768,-2.000000000000001,-6800.557714585719,2022-06-27 00:00:00+00:00,2022-07-04 00:00:00+00:00,7 days,0,False
37,0.446914,0.43797571999999996,-2.0000000000000044,-6610.6861431944935,2022-07-11 00:00:00+00:00,2022-08-15 00:00:00+00:00,35 days,0,False
38,0.428997,0.510084,18.901530779935516,41488.78187528271,2022-08-22 00:00:00+00:00,2022-09-05 00:00:00+00:00,14 days,0,True
39,0.447483,0.43853334,-2.0000000000000058,-7584.482576034401,2022-09-12 00:00:00+00:00,2022-09-19 00:00:00+00:00,7 days,0,False
40,0.419284,0.41089832,-2.0000000000000013,-7372.723822511509,2022-09-26 00:00:00+00:00,2022-10-10 00:00:00+00:00,14 days,0,False
41,0.36215,0.35490700000000003,-1.9999999999999998,-7166.877373386984,2022-10-17 00:00:00+00:00,2022-10-24 00:00:00+00:00,7 days,0,False
42,0.402212,0.39416776000000003,-1.9999999999999951,-6966.7781571220075,2022-10-31 00:00:00+00:00,2022-11-07 00:00:00+00:00,7 days,0,False
43,0.312105,0.30586290000000005,-1.9999999999999911,-6772.265710975153,2022-11-14 00:00:00+00:00,2022-11-21 00:00:00+00:00,7 days,0,False
44,0.323019,0.31655862,-1.9999999999999962,-6583.184052324738,2022-11-28 00:00:00+00:00,2022-12-05 00:00:00+00:00,7 days,0,False
45,0.266099,0.26077701999999997,-2.0000000000000018,-6399.381553583845,2022-12-12 00:00:00+00:00,2022-12-19 00:00:00+00:00,7 days,0,False
46,0.249685,0.389595,56.03460360053669,122565.97279013421,2022-12-26 00:00:00+00:00,2023-04-03 00:00:00+00:00,98 days,0,True
