,entry-price,exit-price,pct_change,profit,entry-time,exit-time,time-transpired,Strategy,win
0,0.0211592,0.0302856,43.132065484517376,42.15953722257931,2017-09-25 00:00:00+00:00,2017-10-09 00:00:00+00:00,14 days,0,True
1,0.0278998,0.0287651,3.1014559244152267,3.254103029973077,2017-10-16 00:00:00+00:00,2017-10-23 00:00:00+00:00,7 days,0,True
2,0.022095,0.510468,2210.3326544467077,3200.1053647017193,2017-10-30 00:00:00+00:00,2017-12-11 00:00:00+00:00,42 days,0,True
3,0.394238,0.727528,84.54030306566084,2790.2345062443574,2017-12-18 00:00:00+00:00,2017-12-25 00:00:00+00:00,7 days,0,True
4,1.01626,0.389525,-61.670733867317416,-3817.914389860896,2018-01-01 00:00:00+00:00,2018-02-12 00:00:00+00:00,42 days,0,False
5,0.344618,0.0903184,-73.79173461629978,-1722.0749114480152,2018-02-19 00:00:00+00:00,2018-09-17 00:00:00+00:00,210 days,0,False
6,0.085512,0.077407,-9.478201889793246,-61.00797734119487,2018-09-24 00:00:00+00:00,2018-10-29 00:00:00+00:00,35 days,0,False
7,0.0763,0.043898,-42.46657929226737,-230.46235865788617,2018-11-05 00:00:00+00:00,2018-12-17 00:00:00+00:00,42 days,0,False
8,0.043195,0.048691,12.72369487209168,36.12820334107374,2018-12-24 00:00:00+00:00,2018-12-31 00:00:00+00:00,7 days,0,True
9,0.0397,0.041575,4.722921914357687,13.290180793486872,2019-01-07 00:00:00+00:00,2019-02-18 00:00:00+00:00,42 days,0,True
10,0.041913,0.070487,68.1745520482905,237.34748239457593,2019-02-25 00:00:00+00:00,2019-05-06 00:00:00+00:00,70 days,0,True
11,0.086824,0.0965,11.144384041278913,60.878009592864544,2019-05-13 00:00:00+00:00,2019-05-27 00:00:00+00:00,14 days,0,True
12,0.079137,0.048976,-38.11238737884934,-252.69066659085698,2019-06-03 00:00:00+00:00,2019-09-16 00:00:00+00:00,105 days,0,False
13,0.037458,0.043933,17.28602701692563,65.54392620238411,2019-09-23 00:00:00+00:00,2019-11-04 00:00:00+00:00,42 days,0,True
14,0.045007,0.034487,-23.374141800164423,-111.92467410230566,2019-11-11 00:00:00+00:00,2019-12-30 00:00:00+00:00,49 days,0,False
15,0.03779,0.061802,63.54061921143162,220.49367007678538,2020-01-06 00:00:00+00:00,2020-02-17 00:00:00+00:00,42 days,0,True
16,0.045723,0.051267,12.12518863591628,64.65601826797972,2020-02-24 00:00:00+00:00,2020-05-11 00:00:00+00:00,77 days,0,True
17,0.051478,0.148672,188.80686895372781,1194.695477582367,2020-05-18 00:00:00+00:00,2020-07-20 00:00:00+00:00,63 days,0,True
18,0.134879,0.10661,-20.95878528162279,-397.23930415820996,2020-07-27 00:00:00+00:00,2020-10-05 00:00:00+00:00,70 days,0,False
19,0.107476,0.66356,517.402955078343,7385.983088259758,2020-10-12 00:00:00+00:00,2021-02-01 00:00:00+00:00,112 days,0,True
20,0.845862,1.187002,40.33045579538978,3472.9305496668353,2021-02-08 00:00:00+00:00,2021-03-15 00:00:00+00:00,35 days,0,True
21,1.189723,2.2541,89.46427025450463,10856.731152789667,2021-03-22 00:00:00+00:00,2021-09-27 00:00:00+00:00,189 days,0,True
22,2.19029,1.14332,-47.80051956590224,-11207.29772465897,2021-10-04 00:00:00+00:00,2022-01-31 00:00:00+00:00,119 days,0,False
23,1.042752,0.490221,-52.98776698582213,-6398.998622095514,2022-02-07 00:00:00+00:00,2022-06-20 00:00:00+00:00,133 days,0,False
24,0.455416,0.503954,10.6579478981854,544.2416734825365,2022-06-27 00:00:00+00:00,2022-08-29 00:00:00+00:00,63 days,0,True
25,0.510084,0.40574,-20.45623858031226,-1289.3232404663513,2022-09-05 00:00:00+00:00,2022-10-24 00:00:00+00:00,49 days,0,False
26,0.402212,0.31234,-22.34443527294064,-1106.5826049512889,2022-10-31 00:00:00+00:00,2022-11-21 00:00:00+00:00,21 days,0,False
27,0.323019,0.345673,7.0132097492717165,228.4275225692429,2022-11-28 00:00:00+00:00,2023-03-13 00:00:00+00:00,105 days,0,True
28,0.356095,0.292123,-17.964868925427197,-733.0620661823019,2023-03-20 00:00:00+00:00,2023-06-19 00:00:00+00:00,91 days,0,False
29,0.291799,0.592198,102.94723422629963,3243.856979265339,2023-06-26 00:00:00+00:00,2023-12-18 00:00:00+00:00,175 days,0,True
30,0.594148,0.728223,22.565926334852584,1394.2607504932128,2023-12-25 00:00:00+00:00,2024-02-26 00:00:00+00:00,63 days,0,True
31,0.717417,0.334451,-53.381227375431585,-4223.8576023407195,2024-03-04 00:00:00+00:00,2024-08-12 00:00:00+00:00,161 days,0,False
32,0.384962,0.351597,-8.667089219195669,-339.82956600258143,2024-08-19 00:00:00+00:00,2024-09-16 00:00:00+00:00,28 days,0,False
