,entry-price,exit-price,pct_change,profit,entry-time,exit-time,time-transpired,Strategy,win
0,0.0211592,0.020207036,-4.499999999999992,-5.281999999999992,2017-09-25 00:00:00+00:00,2017-10-02 00:00:00+00:00,7 days,0,False
1,0.0302856,0.028922747999999998,-4.5000000000000036,-5.003004760000004,2017-10-09 00:00:00+00:00,2017-10-16 00:00:00+00:00,7 days,0,False
2,0.0287651,0.0274706705,-4.499999999999998,-4.7387460485767985,2017-10-23 00:00:00+00:00,2017-10-30 00:00:00+00:00,7 days,0,False
3,0.0238665,0.389525,1532.099386168898,1296.0330998886118,2017-11-06 00:00:00+00:00,2018-02-12 00:00:00+00:00,98 days,0,True
4,0.344618,0.32911018999999997,-4.5000000000000036,-72.94491381840749,2018-02-19 00:00:00+00:00,2018-02-26 00:00:00+00:00,7 days,0,False
5,0.223719,0.213651645,-4.5,-69.09196347051916,2018-03-05 00:00:00+00:00,2018-03-12 00:00:00+00:00,7 days,0,False
6,0.184423,0.176123965,-4.500000000000005,-65.4425259600064,2018-03-19 00:00:00+00:00,2018-03-26 00:00:00+00:00,7 days,0,False
7,0.156551,0.149506205,-4.499999999999996,-61.98585173879876,2018-04-02 00:00:00+00:00,2018-04-09 00:00:00+00:00,7 days,0,False
8,0.286085,0.273211175,-4.500000000000002,-58.71175904995547,2018-04-16 00:00:00+00:00,2018-04-23 00:00:00+00:00,7 days,0,False
9,0.348838,0.33314029,-4.499999999999994,-55.610603936936734,2018-04-30 00:00:00+00:00,2018-05-07 00:00:00+00:00,7 days,0,False
10,0.255647,0.244142885,-4.5000000000000036,-52.673251836987845,2018-05-14 00:00:00+00:00,2018-05-21 00:00:00+00:00,7 days,0,False
11,0.228257,0.21798543499999998,-4.500000000000004,-49.89105067495815,2018-05-28 00:00:00+00:00,2018-06-04 00:00:00+00:00,7 days,0,False
12,0.161702,0.15442541,-4.499999999999999,-47.25580537830681,2018-06-11 00:00:00+00:00,2018-06-18 00:00:00+00:00,7 days,0,False
13,0.145143,0.138611565,-4.500000000000002,-44.75975373822466,2018-06-25 00:00:00+00:00,2018-07-09 00:00:00+00:00,14 days,0,False
14,0.169845,0.162201975,-4.499999999999998,-42.395543545771616,2018-07-16 00:00:00+00:00,2018-07-23 00:00:00+00:00,7 days,0,False
15,0.131592,0.12567035999999998,-4.500000000000004,-40.15621093568401,2018-07-30 00:00:00+00:00,2018-08-06 00:00:00+00:00,7 days,0,False
16,0.102512,0.09789896000000001,-4.499999999999998,-38.03515987406113,2018-08-13 00:00:00+00:00,2018-08-20 00:00:00+00:00,7 days,0,False
17,0.104264,0.09957212,-4.499999999999996,-36.026142729513204,2018-08-27 00:00:00+00:00,2018-09-03 00:00:00+00:00,7 days,0,False
