time,open,high,low,close,Basis,Upper,Lower,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,ADX
2018-04-16,0.220163,0.304768,0.213138,0.286085,0.40225545,0.8901859529438003,-0.08567505294380023,52.634590917899835,52.91172740812186,NaN,NaN,NaN,NaN,NaN,-0.0011967780657625715,NaN,35.81084190857572
2018-04-23,0.286085,0.386247,0.263954,0.366911,0.4151534,0.8846799812698574,-0.054373181269857296,56.25186891064976,52.22815074031554,NaN,NaN,NaN,NaN,NaN,0.006715570154428807,NaN,35.20519934224182
2018-04-30,0.366911,0.389749,0.325109,0.348838,0.40707190000000004,0.8753202740609891,-0.06117647406098897,55.23607122268787,51.38403532279379,NaN,NaN,NaN,NaN,NaN,0.01139645186364513,NaN,34.663769040974444
2018-05-07,0.348838,0.350021,0.244857,0.287474,0.4017337,0.8728709878820354,-0.06940358788203538,51.814765402380154,51.10348252939878,NaN,NaN,NaN,NaN,NaN,0.01003880132968471,NaN,33.335160419041415
2018-05-14,0.287474,0.287474,0.236577,0.255647,0.37813965,0.8284545474352392,-0.07217524743523918,50.08208585149514,50.760289779731046,NaN,NaN,NaN,NaN,-0.0019264175607227162,0.006321806736642399,0.008248224297365115,32.01883530433215
2018-05-21,0.255647,0.26106,0.19256,0.193399,0.3369966,0.685419920021149,-0.011426720021149084,46.78673376487909,50.14720475001278,NaN,NaN,NaN,NaN,-0.00790103089195867,-0.0016280643175832221,0.006272966574375448,30.35353892400868
2018-05-28,0.193399,0.236283,0.174673,0.228257,0.30774074999999995,0.5815161425632289,0.03396535743677098,48.81769215521409,49.80900657281726,NaN,NaN,NaN,NaN,-0.009064250998790218,-0.0050573471741123255,0.004006903824677893,28.628022614800923
2018-06-04,0.228257,0.230996,0.174149,0.175875,0.2856748,0.5251132960549159,0.04623630394508421,45.977850859240554,49.393490135427875,NaN,NaN,NaN,NaN,-0.01269759885452864,-0.011865094743482907,0.0008325041110457325,27.020239389474032
2018-06-11,0.175875,0.182352,0.153258,0.161702,0.26030315,0.42888967653551524,0.0917166234644847,45.21149568375996,49.145060702522855,NaN,NaN,NaN,NaN,-0.015221359317475829,-0.018194195035799055,-0.002972835718323225,25.29772118887998
2018-06-18,0.161702,0.169903,0.123477,0.131582,0.24700375000000002,0.41210768707464984,0.08189981292535023,43.550190757401424,48.954428756432854,NaN,NaN,NaN,NaN,-0.017900359933168686,-0.025348285634784085,-0.007447925701615397,23.609828052844996
2018-06-25,0.131582,0.145143,0.114893,0.145143,0.23554770000000005,0.3954552793802154,0.0756401206197847,44.538322635408385,48.75426294380467,NaN,NaN,NaN,NaN,-0.017707806515610148,-0.029582683846128083,-0.011874877330517935,22.13805198732826
2018-07-02,0.145143,0.166678,0.139198,0.14584,0.22336345000000005,0.371161632180262,0.07556526781973807,44.5920073432185,48.65837656875781,NaN,NaN,NaN,NaN,-0.01650610338396409,-0.03250750656047305,-0.016001403176508958,20.602959311641893
2018-07-09,0.14584,0.146039,0.123582,0.143159,0.21329050000000005,0.35394775345605173,0.07263324654394837,44.41392311875044,48.52699980890408,NaN,NaN,NaN,NaN,-0.01491283534581055,-0.034642447358772144,-0.019729612012961594,19.278791675471076
2018-07-16,0.143159,0.192834,0.141294,0.169845,0.20670705000000006,0.3424712602978176,0.07094283970218254,46.6958453418172,48.32881742605731,NaN,NaN,NaN,NaN,-0.011249541051798664,-0.033791538327709925,-0.02254199727591126,18.33736649035453
2018-07-23,0.169845,0.178652,0.15703,0.163725,0.20370735000000004,0.34048285231423064,0.06693184768576943,46.22715649593523,47.87114353877413,NaN,NaN,NaN,NaN,-0.008548792643483481,-0.033227988080265614,-0.024679195436782132,17.46318596131773
2018-07-30,0.163725,0.163725,0.124668,0.131592,0.20232090000000005,0.3414105983487995,0.06323120165120058,43.744512256647155,46.97776092063109,NaN,NaN,NaN,NaN,-0.008233531504260864,-0.034971109817108215,-0.02673757831284735,16.237044245754202
2018-08-06,0.131592,0.136192,0.109649,0.112865,0.19874300000000003,0.34307298079816956,0.054413019201830504,42.318099910182774,46.05504868402358,NaN,NaN,NaN,NaN,-0.008555668595689674,-0.037432164057459444,-0.02887649546176977,15.30677890182017
2018-08-13,0.112865,0.115714,0.0893038,0.102512,0.19635825,0.3453190758568342,0.047397424143165834,41.51220211108296,45.31915130607378,NaN,NaN,NaN,NaN,-0.00870651837482354,-0.039759643430299196,-0.031053125055475656,14.72586968727127
2018-08-20,0.102512,0.103639,0.0892984,0.0929685,0.19317912500000003,0.3480011678343057,0.03835708216569442,40.74196937069633,44.652000128873865,NaN,NaN,NaN,NaN,-0.008670596474923749,-0.041891370649130344,-0.033220774174206595,14.186531543334285
2018-08-27,0.0929685,0.108924,0.0927257,0.104264,0.18738417500000004,0.346353018343995,0.028415331656005044,42.11103557251606,44.318021686562226,NaN,NaN,NaN,NaN,-0.0071698344507812595,-0.04218306723768317,-0.03501323278690191,13.592488654292481
2018-09-03,0.104264,0.106504,0.0751384,0.077138,0.17693682500000002,0.33604992287483776,0.01782372712516228,39.73674171274243,43.669382369242825,NaN,NaN,NaN,NaN,-0.007265240307978392,-0.0440947831718749,-0.03682954286389651,13.322048977304938
