time,open,high,low,close,Basis,Upper,Lower,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,ADX
2024-07-24T02:00:00+02:00,0.410044,0.421111,0.406284,0.418715,0.4324996999999997,0.4511164685713926,0.4138829314286068,48.44192765165874,54.92883496603697,NaN,NaN,NaN,NaN,-0.003987114511237875,0.004142991569616727,0.008130106080854602,20.289419212988243
2024-07-24T14:00:00+02:00,0.419314,0.420194,0.404329,0.406315,0.4312202499999997,0.4530627048517539,0.4093777951482455,43.847357274339224,53.72479680784701,NaN,NaN,NaN,NaN,-0.004754079863697339,0.002187506251232929,0.006941586114930268,20.80821304208722
2024-07-25T02:00:00+02:00,0.406256,0.408067,0.391129,0.395134,0.4294143499999997,0.4563307208718438,0.40249797912815566,40.14952234779447,52.164541055840935,NaN,NaN,NaN,NaN,-0.0057624125805543725,-0.0002614296107626979,0.005500982969791675,22.06294223532615
2024-07-25T14:00:00+02:00,0.394913,0.396574,0.381904,0.394514,0.4268811499999997,0.45675975381126993,0.3970025461887295,39.9483359955796,51.177593013498495,NaN,NaN,NaN,NaN,-0.006182059166678796,-0.0022265909885568202,0.003955468178121976,23.672904291578636
2024-07-26T02:00:00+02:00,0.394704,0.417059,0.394465,0.411763,0.4258645999999997,0.45634204085320945,0.39538715914678996,47.78718278614004,50.84997447748436,NaN,NaN,NaN,NaN,-0.005056282125227171,-0.0023648844784119882,0.002691397646815183,23.157485805862432
2024-07-26T14:00:00+02:00,0.412288,0.419685,0.409661,0.417614,0.4248294999999997,0.45494918925139843,0.39470981074860095,50.163610252108555,50.200909246538814,NaN,NaN,NaN,NaN,-0.0037367480290627308,-0.0019795373895132307,0.0017572106395495,22.461213779211374
2024-07-27T02:00:00+02:00,0.417615,0.418478,0.413548,0.418478,0.4235029499999997,0.4522567776998169,0.3947491223001825,50.52173163752546,49.793647652778695,NaN,NaN,NaN,NaN,-0.0026746848072838956,-0.0015861453695553696,0.001088539437728526,21.814675468749673
2024-07-27T14:00:00+02:00,0.418483,0.428879,0.4132,0.417608,0.42256984999999975,0.4508125566498708,0.3943271433501287,50.13108777614095,49.23307827194047,NaN,NaN,NaN,NaN,-0.0019342381319430277,-0.0013292582272002584,0.0006049799047427692,20.345088035831186
2024-07-28T02:00:00+02:00,0.417339,0.420154,0.408892,0.411625,0.42114629999999975,0.4485701812358997,0.3937224187640998,47.41583294994812,48.711008344033985,NaN,NaN,NaN,NaN,-0.0017560811105539506,-0.001590121483449669,0.00016595962710428145,19.302685396717152
2024-07-28T14:00:00+02:00,0.41117,0.412252,0.404852,0.407445,0.4203422999999997,0.4483761559538429,0.39230844404615656,45.559218631990326,47.654713899476825,NaN,NaN,NaN,NaN,-0.0018206299244199165,-0.0021098277784206143,-0.00028919785400069773,18.631595526011644
2024-07-29T02:00:00+02:00,0.407265,0.426796,0.407174,0.418636,0.4202518999999998,0.4482955198512374,0.3922082801487622,51.0818451734565,47.27332218449393,NaN,NaN,NaN,NaN,-0.0010488274039309716,-0.0016002321089144123,-0.0005514047049834407,17.73925010373211
2024-07-29T14:00:00+02:00,0.41843,0.418985,0.403186,0.403484,0.41847134999999974,0.4460209995751007,0.39092170042489877,44.49974354808586,46.794412201517495,NaN,NaN,NaN,NaN,-0.001472033461492648,-0.0023914465318492506,-0.0009194130703566027,16.597303745608656
2024-07-30T02:00:00+02:00,0.403449,0.407096,0.397773,0.404104,0.41704469999999977,0.44446718880099784,0.3896222111990017,44.8131012744014,46.36230608552482,NaN,NaN,NaN,NaN,-0.0016121753280082256,-0.002934632230366885,-0.0013224569023586592,15.700711977921605
2024-07-30T14:00:00+02:00,0.404137,0.40634,0.394476,0.40166,0.4152506499999998,0.4417541698890789,0.38874713011092066,43.76414340515642,46.29461719316611,NaN,NaN,NaN,NaN,-0.001759414423479822,-0.0035217249317084365,-0.0017623105082286146,15.115069305420919
2024-07-31T02:00:00+02:00,0.401319,0.407345,0.399071,0.402576,0.4138399999999997,0.43988454106335767,0.38779545893664175,44.2904774196686,45.99808503373824,NaN,NaN,NaN,NaN,-0.0016849459960877502,-0.0038684930033383025,-0.0021835470072505522,14.481513911414169
2024-07-31T14:00:00+02:00,0.402643,0.406466,0.387362,0.388245,0.41092084999999967,0.4345902941952287,0.38725140580477063,38.257515414621665,45.59881061518699,NaN,NaN,NaN,NaN,-0.0024446069340436608,-0.005239305674805128,-0.0027946987407614673,14.749649373884841
