time,open,high,low,close,Basis,Upper,Lower,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,ADX
2025-03-12T05:00:00+01:00,0.716527,0.736303,0.710997,0.734791,0.7346953999999999,0.8035724183803391,0.6658183816196607,44.98524964818438,38.2974577999562,NaN,NaN,NaN,NaN,0.005827850592705783,-0.02688760980792826,-0.03271546040063404,34.97174944647475
2025-03-12T09:00:00+01:00,0.735822,0.749999,0.728065,0.742693,0.7317654,0.7936963964150894,0.6698344035849106,46.878360904588426,39.09394189741194,NaN,NaN,NaN,NaN,0.007168820187436552,-0.02375443516633835,-0.030923255353774902,33.725726345605295
2025-03-12T13:00:00+01:00,0.742452,0.768651,0.712218,0.729752,0.7275281499999999,0.7764723876068489,0.678583912393151,44.196126700211316,39.60904260830325,NaN,NaN,NaN,NaN,0.0070895695792428,-0.022061293379721403,-0.029150862958964203,31.838081922038352
2025-03-12T17:00:00+01:00,0.728199,0.736001,0.717509,0.730496,0.7250029,0.7674284033436893,0.6825773966563107,44.3931159923002,39.93715338820199,NaN,NaN,NaN,NaN,0.00698149307613171,-0.020423996613799567,-0.027405489689931277,30.085269243011908
2025-03-12T21:00:00+01:00,0.730026,0.736849,0.725556,0.735193,0.7239723,0.7643045271049521,0.6836400728950479,45.69640040730284,40.88974781603689,NaN,NaN,NaN,NaN,0.007097373599557682,-0.018533772690484174,-0.025631146290041856,28.422646837450298
2025-03-13T01:00:00+01:00,0.736176,0.739436,0.724001,0.72723,0.72378015,0.7640117220611964,0.6835485779388035,43.82124944400094,41.817155745332286,NaN,NaN,NaN,NaN,0.006523443425910921,-0.017476842007653204,-0.024000285433564125,26.765978429373277
2025-03-13T05:00:00+01:00,0.727155,0.728915,0.713795,0.71714,0.7236342,0.7639398213430006,0.6833285786569994,41.497570860829555,42.71199037136402,NaN,NaN,NaN,NaN,0.005396631221205338,-0.01725449640705745,-0.02265112762826279,25.627753886780024
2025-03-13T09:00:00+01:00,0.717072,0.733574,0.708344,0.728374,0.7230128,0.7626176611845178,0.6834079388154822,44.99479163808718,43.33533370701522,NaN,NaN,NaN,NaN,0.005330900477345031,-0.015987502031581502,-0.021318402508926533,24.780245469551236
2025-03-13T13:00:00+01:00,0.728246,0.741466,0.702826,0.705689,0.7209909999999999,0.7597902574671958,0.6821917425328041,39.81845404541132,43.29657562079773,NaN,NaN,NaN,NaN,0.003756899211237258,-0.01662227849487996,-0.02037917770611722,23.597018076816738
2025-03-13T17:00:00+01:00,0.706324,0.709978,0.694999,0.697678,0.7179778499999999,0.7540985474201214,0.6818571525798784,38.14936210669753,42.97363697261493,NaN,NaN,NaN,NaN,0.0022479526147389586,-0.017569236937693522,-0.01981718955243248,22.822863017081257
2025-03-13T21:00:00+01:00,0.697678,0.709248,0.690595,0.702427,0.7180255999999999,0.7540613160628937,0.6819898839371061,39.76138412946458,42.81443261828282,NaN,NaN,NaN,NaN,0.0016680723504283006,-0.017732099114397104,-0.019400171464825405,22.28548956027929
2025-03-14T01:00:00+01:00,0.702426,0.71,0.696392,0.704944,0.7188917,0.752728398840826,0.6850550011591741,40.64437136585857,42.63629878127635,NaN,NaN,NaN,NaN,0.001554668245844923,-0.01745683615751925,-0.019011504403364174,21.742628433495
2025-03-14T05:00:00+01:00,0.705605,0.717679,0.705604,0.711495,0.7209664499999999,0.7466679364666479,0.695264963533352,42.986787348637364,42.731486146220675,NaN,NaN,NaN,NaN,0.0019934842440182503,-0.01651964909834136,-0.01851313334235961,20.785217476525197
2025-03-14T09:00:00+01:00,0.711562,0.724632,0.710001,0.720008,0.7219199,0.7459385201428296,0.6979012798571703,45.970732986366826,43.12813982699582,NaN,NaN,NaN,NaN,0.002876084347162876,-0.014918027908406017,-0.017794112255568893,19.499993523322306
2025-03-14T13:00:00+01:00,0.719025,0.750718,0.714885,0.739908,0.7229088499999999,0.7481487966900271,0.6976689033099728,52.26067694095005,43.64781320505051,NaN,NaN,NaN,NaN,0.004710708933834757,-0.011905726088275448,-0.016616435022110205,19.166199238563685
2025-03-14T17:00:00+01:00,0.739913,0.7452,0.732193,0.737493,0.7232182,0.7490079107359585,0.6974284892640416,51.47745737232652,43.97632009560323,NaN,NaN,NaN,NaN,0.005611042143965874,-0.009602632342152861,-0.015213674486118735,18.85624740271639
2025-03-14T21:00:00+01:00,0.737148,0.746823,0.728404,0.73618,0.723679,0.750042901107488,0.697315098892512,51.029678492787546,44.4644309379301,NaN,NaN,NaN,NaN,0.005936121030391626,-0.007793523198129204,-0.01372964422852083,18.338258848968106
2025-03-15T01:00:00+01:00,0.7372,0.753807,0.735,0.748277,0.7244893499999999,0.7527622903797224,0.6962164096202774,54.92035104400475,45.216376298766136,NaN,NaN,NaN,NaN,0.006725865730066153,-0.0053223120659381395,-0.012048177796004292,18.19044133215952
2025-03-15T05:00:00+01:00,0.748774,0.758201,0.731968,0.733866,0.7250059499999999,0.753566297158177,0.6964456028418228,49.84024248283534,45.512365018447035,NaN,NaN,NaN,NaN,0.0060584459962837855,-0.00447512030064956,-0.010533566296933345,18.259629630344858
2025-03-15T09:00:00+01:00,0.733841,0.743771,0.730889,0.7435,0.7263567,0.7557213043195709,0.6969920956804291,52.972035676310995,46.165992606469175,NaN,NaN,NaN,NaN,0.006033378373453134,-0.002991843330116928,-0.009025221703570062,18.246883308067666
