time,open,high,low,close,Basis,Upper,Lower,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,ADX
2023-08-12,0.293203,0.294406,0.290621,0.291316,0.3008599999999997,0.3166134213680711,0.2851065786319283,42.95115564893953,45.826672780442536,NaN,NaN,NaN,NaN,-0.0010810263241663501,-0.0033438812620273373,-0.002262854937860987,13.445115710410358
2023-08-13,0.291821,0.293349,0.286866,0.289536,0.3000749499999997,0.31643098986880774,0.2837189101311916,41.789662766449666,44.91365627378233,NaN,NaN,NaN,NaN,-0.0011339827392724583,-0.00368033336195156,-0.0025463506226791016,13.417611366093976
2023-08-14,0.289166,0.2923,0.287701,0.290346,0.2994158999999997,0.3162185728933225,0.28261322710667686,42.55099446887702,44.40315973229908,NaN,NaN,NaN,NaN,-0.0010328226450506271,-0.0038373789289923854,-0.0028045562839417583,13.392071617800195
2023-08-15,0.290079,0.290799,0.275321,0.281758,0.2981752999999997,0.3162942823124804,0.280056317687519,37.02223016550303,43.39203960879884,NaN,NaN,NaN,NaN,-0.001437772680645078,-0.0046017721347481055,-0.0031639994541030276,14.579962828007234
2023-08-16,0.281748,0.282397,0.265565,0.274602,0.29652224999999965,0.31678314897191334,0.27626135102808597,33.15635264129948,42.507170553040204,NaN,NaN,NaN,NaN,-0.002044050721254181,-0.0057190628556707535,-0.0036750121344165726,16.393063621733397
2023-08-17,0.274206,0.277806,0.245501,0.255748,0.29382214999999967,0.3198769976431932,0.2677673023568061,25.57806540350481,41.325034784585235,NaN,NaN,NaN,NaN,-0.003486615384595466,-0.008033281365160905,-0.004546665980565439,19.102972340731736
2023-08-18,0.255705,0.26714,0.2552,0.263862,0.2913729499999997,0.31897732477991486,0.2637685752200845,32.70649174570774,40.607782906628174,NaN,NaN,NaN,NaN,-0.003648745218557648,-0.009107597503762499,-0.005458852285204851,21.61931615123019
2023-08-19,0.263754,0.269577,0.26029,0.268888,0.2890311999999997,0.31591234474943175,0.26215005525056767,36.74796210366454,40.15889914360925,NaN,NaN,NaN,NaN,-0.003188576911257242,-0.009444573424276403,-0.006255996513019162,23.596397727373233
2023-08-20,0.268971,0.272833,0.264585,0.270471,0.2871988499999997,0.3138940865584202,0.26050361344157913,38.01073664356987,39.86181175980652,NaN,NaN,NaN,NaN,-0.0025749437727532742,-0.009474676228960754,-0.00689973245620748,24.954262746980056
2023-08-21,0.27043,0.272234,0.258013,0.262737,0.28484419999999966,0.31144684609846224,0.2582415539015371,34.39757751559675,39.356989938171104,NaN,NaN,NaN,NaN,-0.002486009870333361,-0.010007244794124182,-0.007521234923790821,26.5790966756598
2023-08-22,0.262859,0.263282,0.249811,0.258407,0.2828023999999997,0.31089768449686767,0.2547071155031317,32.533028891584564,38.342847456246474,NaN,NaN,NaN,NaN,-0.002507707899100743,-0.01065586979766675,-0.008148161898566007,28.486094735751628
2023-08-23,0.258494,0.2694,0.258092,0.268046,0.28160469999999965,0.31006938283399615,0.25314001716600315,40.29204762543508,37.70632468140754,NaN,NaN,NaN,NaN,-0.0017004259130892155,-0.010273694289927526,-0.00857326837683831,29.393284227663543
2023-08-24,0.268085,0.271335,0.262291,0.265783,0.2802452999999997,0.30900417651560563,0.25148642348439376,39.15357073511095,37.217802040275785,NaN,NaN,NaN,NaN,-0.0011715565896440478,-0.01003771411389337,-0.008866157524249322,29.971817472253953
2023-08-25,0.265633,0.270339,0.259219,0.261021,0.27862679999999973,0.30788338329060033,0.2493702167093991,36.79737564042012,36.6919465711188,NaN,NaN,NaN,NaN,-0.0010017252606269855,-0.010118314100033055,-0.009116588839406069,30.700199099826236
2023-08-26,0.260964,0.261646,0.257996,0.260924,0.27708374999999974,0.306655253728248,0.2475122462717515,36.748863458179315,36.248925700350206,NaN,NaN,NaN,NaN,-0.0007658422934891367,-0.01007389170626749,-0.009308049412778354,31.453592194865976
2023-08-27,0.260899,0.265004,0.26014,0.263343,0.2757248999999997,0.30519934687792827,0.24625045312207117,38.91178236160526,36.04336281428989,NaN,NaN,NaN,NaN,-0.0003386140624594518,-0.009731316990852668,-0.009392702928393216,31.64260651867424
2023-08-28,0.263254,0.267793,0.257879,0.267473,0.2742251999999997,0.30213257548820677,0.24631782451179268,42.525435458158434,36.041537170667134,NaN,NaN,NaN,NaN,0.0002961134559070905,-0.009022561108509353,-0.009318674564416443,31.403333552944897
2023-08-29,0.267495,0.279631,0.2602,0.27241,0.27279784999999973,0.29786602621028346,0.247729673789716,46.59256916907669,36.725132813779545,NaN,NaN,NaN,NaN,0.0010784499945340927,-0.007970612071248828,-0.00904906206578292,29.666973039429973
2023-08-30,0.272663,0.272858,0.260816,0.265544,0.2712708999999997,0.2941000738606509,0.2484417261393485,42.127726699466734,37.365945246505774,NaN,NaN,NaN,NaN,0.0011565957415683135,-0.007603317388822528,-0.008759913130390842,28.0546382768804
2023-08-31,0.265474,0.266409,0.25,0.255379,0.26937969999999967,0.2908546091835081,0.24790479081649122,36.54433816731186,38.149250443920565,NaN,NaN,NaN,NaN,0.0005761012251008536,-0.008039786599014775,-0.008615887824115629,27.54626002297184
2023-09-01,0.255284,0.258594,0.25157,0.255344,0.26758109999999974,0.28736472454050616,0.24779747545949332,36.52638744650937,38.42210013683497,NaN,NaN,NaN,NaN,0.000258374116475427,-0.008292920178521346,-0.008551294294996773,27.074194501485323
2023-09-02,0.254807,0.257093,0.253789,0.256217,0.2659151499999997,0.2835138791958759,0.24831642080412353,37.35298301040966,38.46531591588819,NaN,NaN,NaN,NaN,0.00017935786035934778,-0.008327096969547587,-0.008506454829906935,26.63584794581927
2023-09-03,0.255931,0.256769,0.253254,0.255908,0.2641932499999997,0.278282637309241,0.2501038626907584,37.16847995047684,38.405154723524404,NaN,NaN,NaN,NaN,0.00017826183323551778,-0.008283627538362537,-0.008461889371598055,26.280322223900498
2023-09-04,0.255999,0.259632,0.253466,0.256,0.2629053499999997,0.2748885828571964,0.250922117142803,37.26783332030055,38.61017299528896,NaN,NaN,NaN,NaN,0.0002512467400456152,-0.008147830946541035,-0.00839907768658665,25.516212289415797
2023-09-05,0.256037,0.258509,0.25397,0.257575,0.2620539999999997,0.27296357764534934,0.25114442235465,39.04485536586724,39.075303457737725,NaN,NaN,NaN,NaN,0.00046090710494150686,-0.007822943805409766,-0.008283850910351272,24.806681635965717
2023-09-06,0.257574,0.260925,0.252381,0.257671,0.2621501499999997,0.27286793501882844,0.25143236498117094,39.15798632408432,38.99429907906981,NaN,NaN,NaN,NaN,0.0006498054310363852,-0.007471594121555791,-0.008121399552592177,23.7631159716109
2023-09-07,0.257756,0.259156,0.253226,0.25778,0.26184604999999966,0.2726966059576438,0.25099549404235555,39.295748551451005,39.004454637379816,NaN,NaN,NaN,NaN,0.0008151367426549056,-0.007102478624273545,-0.00791761536692845,22.79409071185286
2023-09-08,0.257787,0.259364,0.252685,0.254309,0.26111709999999966,0.2719361898304789,0.2502980101695204,36.46430857986816,38.98066413305468,NaN,NaN,NaN,NaN,0.0007267046676275217,-0.007009234532394049,-0.00773593920002157,21.970979607010364
2023-09-09,0.254269,0.255573,0.253185,0.253332,0.26026014999999963,0.2706878879574865,0.24983241204251277,35.68488994022735,38.90466602462954,NaN,NaN,NaN,NaN,0.0006413593201907743,-0.0069342400497831025,-0.007575599369973877,21.206662152513758
2023-09-10,0.253318,0.253318,0.243804,0.249044,0.2595754999999997,0.2710121159068119,0.24813888409318746,32.410479220322244,38.44028722882361,NaN,NaN,NaN,NaN,0.0003496605454224727,-0.007138523688195786,-0.007488184233618259,21.725506157782966
2023-09-11,0.249157,0.249409,0.236515,0.241926,0.2587514499999997,0.2725394100155293,0.24496348998447018,27.843215664465774,37.39155724355985,NaN,NaN,NaN,NaN,-0.0002374861638004041,-0.007785041938368764,-0.00754755577456836,22.920368491349503
2023-09-12,0.241926,0.252193,0.240802,0.245473,0.2576227999999997,0.2718705420330332,0.24337505796696626,32.916337304743706,36.41468353896464,NaN,NaN,NaN,NaN,-0.0002978780502291209,-0.007919903337354761,-0.00762202528712564,23.492975370411802
2023-09-13,0.245473,0.250914,0.243677,0.248828,0.25677504999999967,0.270997404284363,0.24255269571563637,37.39957154122473,36.07695817051878,NaN,NaN,NaN,NaN,-0.00003651844330975797,-0.007667673341262837,-0.007631154897953079,24.024681758112504
2023-09-14,0.248764,0.252452,0.246708,0.251269,0.2562874499999997,0.2705626748805366,0.2420122251194628,40.51448392645126,36.360540010457306,NaN,NaN,NaN,NaN,0.00035456175199684477,-0.007187952707957024,-0.0075425144599538686,24.204022187475775
2023-09-15,0.251296,0.254799,0.24517,0.25056,0.2557692499999997,0.27008599327317023,0.24145250672682922,39.8935655365575,36.601052731175024,NaN,NaN,NaN,NaN,0.0006046134699528539,-0.006786747622512801,-0.007391361092465655,23.897396986883674
